height,weight,label 
179,43,thin
187,44,thin
178,74,normal
152,57,normal
166,62,normal
142,50,normal
163,62,normal
190,82,normal
167,82,fat
146,60,fat
179,49,thin
165,81,fat
160,73,fat
161,76,fat
140,81,fat
154,51,normal
171,48,thin
161,46,thin
180,63,normal
184,72,normal
173,77,fat
150,79,fat
186,76,normal
182,51,thin
168,40,thin
168,58,normal
161,52,normal
180,55,thin
177,40,thin
152,82,fat
177,50,thin
184,44,thin
146,78,fat
172,63,normal
180,76,normal
161,68,fat
182,61,thin
142,54,fat
182,67,normal
177,61,normal
171,74,fat
140,41,normal
156,54,normal
174,41,thin
166,62,normal
155,42,thin
183,58,thin
168,74,fat
159,46,thin
145,63,fat
182,71,normal
156,62,fat
144,85,fat
184,66,normal
148,45,normal
184,58,thin
154,59,normal
167,50,thin
185,71,normal
154,68,fat
174,68,normal
172,84,fat
150,72,fat
181,76,normal
161,46,thin
176,44,thin
184,64,normal
180,81,fat
147,71,fat
144,55,fat
186,66,normal
182,72,normal
174,73,normal
161,84,fat
154,78,fat
190,50,thin
156,76,fat
160,82,fat
183,53,thin
161,55,normal
175,77,fat
187,47,thin
163,60,normal
153,56,normal
161,72,fat
149,42,normal
166,81,fat
175,57,normal
166,61,normal
162,59,normal
164,61,normal
170,71,normal
140,71,fat
171,50,thin
184,63,normal
169,69,normal
178,76,normal
180,80,normal
183,59,thin
145,59,fat
187,75,normal
182,85,fat
167,40,thin
158,60,normal
155,73,fat
155,52,normal
185,52,thin
140,82,fat
184,54,thin
188,44,thin
158,60,normal
163,81,fat
188,65,thin
162,50,normal
162,74,fat
176,73,normal
172,46,thin
144,64,fat
146,53,normal
179,84,fat
190,66,thin
146,84,fat
177,67,normal
150,85,fat
153,65,fat
174,77,fat
183,53,thin
178,64,normal
188,83,normal
149,72,fat
168,43,thin
142,74,fat
186,75,normal
187,62,thin
163,40,thin
189,42,thin
163,68,fat
143,65,fat
183,52,thin
155,58,normal
165,42,thin
165,42,thin
161,49,normal
169,75,fat
178,76,normal
165,52,normal
188,63,thin
156,40,thin
141,52,fat
147,40,normal
167,84,fat
181,40,thin
165,83,fat
170,85,fat
166,62,normal
158,55,normal
173,84,fat
146,45,normal
164,76,fat
155,70,fat
179,70,normal
162,63,normal
178,41,thin
144,43,normal
186,68,normal
186,75,normal
148,54,normal
176,64,normal
170,52,thin
173,82,fat
190,40,thin
177,81,fat
176,80,fat
163,78,fat
165,58,normal
145,70,fat
187,73,normal
175,52,thin
190,75,normal
181,45,thin
158,51,normal
156,63,fat
165,56,normal
142,45,normal
178,79,normal
141,58,fat
190,82,normal
168,46,thin
144,62,fat
150,84,fat
173,76,fat
165,80,fat
169,41,thin
145,74,fat
181,67,normal
142,60,fat
157,83,fat
160,50,normal
142,79,fat
150,77,fat
190,64,thin
188,78,normal
178,77,normal
157,49,normal
179,72,normal
147,42,normal
155,55,normal
151,58,fat
141,68,fat
175,65,normal
148,58,fat
165,50,thin
179,44,thin
174,49,thin
156,58,normal
143,51,normal
164,76,fat
178,80,fat
142,63,fat
144,52,fat
168,61,normal
140,55,fat
190,66,thin
159,71,fat
159,62,normal
160,65,fat
159,69,fat
186,79,normal
155,79,fat
146,42,normal
146,83,fat
180,74,normal
176,81,fat
140,73,fat
151,77,fat
157,63,fat
183,66,normal
167,73,fat
176,67,normal
167,73,fat
153,71,fat
163,53,normal
188,64,thin
151,52,normal
185,67,normal
186,44,thin
153,49,normal
179,75,normal
144,52,fat
144,66,fat
177,79,fat
167,45,thin
177,69,normal
158,79,fat
143,43,normal
186,65,normal
154,79,fat
187,84,normal
175,67,normal
149,61,fat
149,43,normal
153,50,normal
143,41,normal
187,56,thin
148,71,fat
164,59,normal
158,65,fat
147,45,normal
163,46,thin
144,77,fat
170,64,normal
182,64,normal
168,75,fat
185,59,thin
154,48,normal
165,61,normal
183,55,thin
160,80,fat
151,85,fat
144,80,fat
149,47,normal
176,52,thin
189,75,normal
154,70,fat
149,44,normal
179,52,thin
143,45,normal
184,53,thin
140,42,normal
155,55,normal
187,68,normal
151,55,normal
160,63,normal
170,77,fat
182,43,thin
143,83,fat
145,56,fat
190,48,thin
161,41,thin
161,61,normal
165,57,normal
156,84,fat
142,61,fat
181,64,normal
168,45,thin
145,77,fat
155,57,normal
145,69,fat
186,49,thin
188,67,normal
189,81,normal
146,45,normal
141,58,fat
184,76,normal
144,46,normal
183,65,normal
173,48,thin
142,61,fat
173,44,thin
148,78,fat
160,71,fat
187,65,normal
146,58,fat
169,42,thin
146,42,normal
162,51,normal
143,80,fat
178,58,thin
189,50,thin
154,55,normal
169,83,fat
146,71,fat
149,83,fat
150,53,normal
170,49,thin
182,47,thin
154,78,fat
176,63,normal
174,64,normal
143,78,fat
190,85,normal
167,59,normal
182,81,normal
141,72,fat
170,74,fat
175,74,normal
165,81,fat
140,56,fat
174,71,normal
188,60,thin
179,61,normal
162,82,fat
159,79,fat
185,82,normal
188,61,thin
154,61,fat
189,51,thin
171,82,fat
166,84,fat
173,66,normal
142,56,fat
156,60,normal
171,67,normal
146,65,fat
170,47,thin
142,52,fat
177,80,fat
171,82,fat
155,68,fat
185,69,normal
152,73,fat
181,77,normal
182,46,thin
170,66,normal
157,77,fat
188,71,normal
175,53,thin
181,40,thin
148,76,fat
170,54,normal
164,75,fat
155,51,normal
163,57,normal
147,51,normal
150,52,normal
154,75,fat
151,78,fat
190,79,normal
182,57,thin
163,80,fat
167,48,thin
161,41,thin
164,71,fat
163,81,fat
154,44,normal
154,64,fat
180,44,thin
185,40,thin
164,82,fat
147,47,normal
178,59,normal
146,66,fat
150,51,normal
167,58,normal
168,43,thin
141,71,fat
145,74,fat
172,41,thin
164,55,normal
182,51,thin
190,47,thin
160,41,thin
169,40,thin
176,83,fat
144,41,normal
168,56,normal
188,67,normal
159,41,thin
176,47,thin
178,72,normal
172,47,thin
144,59,fat
141,82,fat
156,65,fat
190,58,thin
187,47,thin
187,44,thin
160,40,thin
179,63,normal
164,78,fat
143,54,fat
190,67,normal
147,72,fat
155,40,thin
172,55,normal
156,80,fat
148,40,thin
158,64,fat
142,42,normal
141,59,fat
187,47,thin
162,73,fat
167,48,thin
140,51,fat
157,81,fat
171,77,fat
145,85,fat
173,79,fat
147,55,fat
170,64,normal
172,57,normal
146,54,fat
169,79,fat
147,67,fat
186,78,normal
180,46,thin
142,67,fat
157,73,fat
151,51,normal
166,74,fat
187,45,thin
178,61,normal
152,43,normal
158,74,fat
177,85,fat
184,59,thin
166,54,normal
156,62,fat
169,77,fat
166,47,thin
185,70,normal
173,85,fat
147,41,normal
167,73,fat
189,82,normal
146,57,fat
175,66,normal
149,45,normal
165,69,fat
161,75,fat
157,53,normal
161,61,normal
187,56,thin
179,65,normal
153,41,thin
159,74,fat
164,59,normal
156,82,fat
149,70,fat
147,82,fat
170,82,fat
184,75,normal
157,76,fat
164,67,normal
159,73,fat
149,79,fat
170,85,fat
149,62,fat
183,76,normal
150,42,normal
149,69,fat
167,49,thin
146,73,fat
153,55,normal
178,80,fat
181,58,thin
150,53,normal
181,68,normal
153,64,fat
147,73,fat
151,40,thin
168,61,normal
142,54,fat
165,78,fat
176,66,normal
161,60,normal
153,71,fat
164,45,thin
178,47,thin
190,58,thin
186,79,normal
185,53,thin
144,80,fat
178,41,thin
156,57,normal
171,64,normal
184,81,normal
182,46,thin
156,58,normal
142,75,fat
162,85,fat
173,43,thin
184,85,fat
175,48,thin
147,47,normal
150,41,thin
155,76,fat
170,65,normal
159,47,normal
159,64,fat
159,58,normal
150,41,thin
142,79,fat
147,72,fat
148,70,fat
159,60,normal
166,70,fat
181,62,normal
170,51,thin
171,57,normal
145,69,fat
151,84,fat
174,63,normal
152,63,fat
173,53,thin
147,79,fat
171,82,fat
169,70,normal
171,42,thin
186,43,thin
161,69,fat
168,75,fat
162,74,fat
143,42,normal
155,41,thin
188,66,normal
143,78,fat
186,66,normal
187,67,normal
146,46,normal
166,56,normal
150,74,fat
155,50,normal
173,73,normal
158,60,normal
177,84,fat
190,53,thin
144,42,normal
156,49,normal
152,61,fat
162,75,fat
166,67,normal
167,52,normal
149,49,normal
171,68,normal
143,63,fat
174,60,normal
173,41,thin
144,66,fat
185,73,normal
156,79,fat
168,47,thin
183,64,normal
160,42,thin
168,40,thin
151,73,fat
182,68,normal
143,64,fat
151,73,fat
175,80,fat
140,77,fat
187,45,thin
144,57,fat
184,85,fat
144,77,fat
172,71,normal
143,61,fat
157,62,fat
176,42,thin
165,57,normal
144,61,fat
149,67,fat
181,47,thin
141,56,fat
181,83,fat
144,43,normal
142,81,fat
159,55,normal
173,83,fat
154,80,fat
175,41,thin
143,74,fat
169,70,normal
170,72,normal
170,84,fat
162,84,fat
185,40,thin
151,45,normal
140,58,fat
173,67,normal
143,47,normal
179,63,normal
185,74,normal
177,65,normal
183,45,thin
148,44,normal
186,71,normal
153,50,normal
186,57,thin
159,80,fat
171,46,thin
169,62,normal
163,72,fat
151,40,thin
189,66,thin
164,52,normal
172,48,thin
167,57,normal
185,43,thin
182,66,normal
181,50,thin
146,67,fat
153,40,thin
164,47,thin
190,65,thin
144,67,fat
159,68,fat
178,73,normal
141,41,normal
164,54,normal
141,44,normal
146,68,fat
177,72,normal
145,62,fat
150,48,normal
141,85,fat
158,77,fat
140,46,normal
148,61,fat
185,49,thin
143,85,fat
180,65,normal
187,60,thin
157,40,thin
177,78,normal
168,46,thin
143,68,fat
162,73,fat
171,85,fat
169,83,fat
186,62,thin
164,50,normal
156,56,normal
149,46,normal
188,69,normal
151,68,fat
188,45,thin
172,59,normal
188,82,normal
162,75,fat
188,69,normal
161,50,normal
149,69,fat
151,40,thin
169,46,thin
178,76,normal
142,45,normal
157,64,fat
159,76,fat
168,42,thin
164,76,fat
148,76,fat
163,71,fat
180,43,thin
162,53,normal
143,52,fat
160,84,fat
174,82,fat
183,58,thin
185,73,normal
160,43,thin
170,75,fat
149,83,fat
169,68,normal
162,63,normal
178,43,thin
179,46,thin
156,85,fat
165,73,fat
163,72,fat
163,46,thin
176,59,normal
149,41,thin
165,51,normal
160,41,thin
163,66,normal
155,62,fat
146,74,fat
141,72,fat
158,45,thin
178,63,normal
185,68,normal
153,77,fat
186,43,thin
150,56,normal
186,53,thin
144,65,fat
184,54,thin
158,61,normal
162,49,normal
181,74,normal
146,74,fat
180,74,normal
175,51,thin
185,69,normal
165,43,thin
177,84,fat
190,83,normal
190,58,thin
158,70,fat
144,84,fat
140,66,fat
149,69,fat
145,60,fat
176,49,thin
163,67,fat
180,62,normal
141,58,fat
144,79,fat
173,52,thin
186,72,normal
186,55,thin
164,46,thin
166,72,fat
145,66,fat
156,48,normal
177,52,thin
169,40,thin
167,44,thin
170,83,fat
166,50,thin
187,43,thin
155,78,fat
179,50,thin
186,70,normal
149,58,fat
152,62,fat
172,53,thin
161,47,thin
184,51,thin
163,73,fat
165,77,fat
165,78,fat
162,51,normal
187,47,thin
152,42,thin
163,76,fat
178,54,thin
175,58,normal
142,48,normal
178,69,normal
175,47,thin
175,43,thin
155,82,fat
186,65,normal
141,66,fat
172,66,normal
141,52,fat
177,73,normal
169,41,thin
187,79,normal
143,51,normal
186,78,normal
151,44,normal
178,45,thin
184,77,normal
181,79,normal
185,81,normal
159,53,normal
143,74,fat
180,74,normal
186,70,normal
175,83,fat
180,63,normal
177,83,fat
187,55,thin
181,65,normal
184,64,normal
184,41,thin
183,78,normal
188,53,thin
176,60,normal
151,53,normal
162,67,fat
147,42,normal
157,69,fat
165,68,normal
151,48,normal
160,52,normal
142,42,normal
169,52,thin
150,42,normal
171,44,thin
169,56,normal
188,75,normal
185,41,thin
150,46,normal
171,58,normal
148,45,normal
172,58,normal
163,61,normal
182,40,thin
179,58,thin
150,53,normal
174,77,fat
189,84,normal
164,75,fat
163,83,fat
179,61,normal
141,51,fat
184,62,thin
187,57,thin
154,51,normal
162,63,normal
179,57,thin
189,73,normal
174,50,thin
182,85,fat
140,82,fat
147,50,normal
147,64,fat
147,53,normal
141,82,fat
150,43,normal
145,63,fat
183,84,fat
155,77,fat
164,84,fat
143,41,normal
189,56,thin
164,78,fat
175,41,thin
163,71,fat
179,63,normal
144,46,normal
171,55,normal
180,56,thin
158,70,fat
185,55,thin
181,84,fat
166,40,thin
186,50,thin
157,67,fat
167,47,thin
148,54,normal
153,55,normal
187,65,normal
168,75,fat
190,57,thin
161,81,fat
176,46,thin
150,67,fat
176,45,thin
174,82,fat
177,82,fat
153,67,fat
158,64,fat
147,59,fat
175,73,normal
165,62,normal
148,61,fat
164,57,normal
186,57,thin
184,67,normal
168,50,thin
178,42,thin
179,44,thin
145,76,fat
174,69,normal
148,73,fat
176,75,normal
159,73,fat
142,85,fat
189,61,thin
185,60,thin
162,70,fat
149,74,fat
145,67,fat
180,47,thin
164,40,thin
162,75,fat
156,41,thin
164,58,normal
141,83,fat
162,43,thin
157,68,fat
155,67,fat
178,68,normal
173,78,fat
177,53,thin
170,62,normal
189,58,thin
170,55,normal
154,68,fat
162,67,fat
174,50,thin
174,59,normal
188,47,thin
175,44,thin
150,79,fat
140,83,fat
179,65,normal
180,65,normal
174,51,thin
180,75,normal
157,64,fat
163,73,fat
170,64,normal
153,52,normal
150,77,fat
152,62,fat
152,62,fat
154,70,fat
188,63,thin
171,79,fat
158,48,normal
140,67,fat
171,74,fat
149,40,thin
144,65,fat
167,54,normal
167,52,normal
160,75,fat
141,84,fat
165,52,normal
151,49,normal
186,62,thin
159,48,normal
152,40,thin
168,50,thin
172,77,fat
187,67,normal
188,47,thin
172,66,normal
164,72,fat
183,63,normal
163,78,fat
156,47,normal
168,54,normal
165,82,fat
159,68,fat
150,60,fat
168,45,thin
144,60,fat
181,75,normal
155,79,fat
167,59,normal
172,80,fat
170,46,thin
175,74,normal
151,85,fat
157,83,fat
150,83,fat
177,54,thin
190,62,thin
146,74,fat
169,56,normal
155,81,fat
171,58,normal
145,46,normal
152,60,fat
142,53,fat
173,62,normal
162,70,fat
150,47,normal
149,72,fat
169,79,fat
189,41,thin
145,45,normal
188,47,thin
149,61,fat
140,66,fat
141,48,normal
166,48,thin
179,48,thin
147,81,fat
163,83,fat
151,74,fat
174,74,normal
181,61,normal
144,85,fat
185,63,thin
165,61,normal
182,71,normal
142,74,fat
164,64,normal
171,56,normal
157,60,normal
150,57,fat
155,45,normal
158,52,normal
179,59,thin
165,60,normal
184,66,normal
174,45,thin
155,40,thin
147,53,normal
186,74,normal
169,84,fat
146,45,normal
157,67,fat
141,66,fat
186,40,thin
157,53,normal
145,50,normal
157,80,fat
183,85,fat
182,48,thin
146,48,normal
143,75,fat
188,46,thin
152,62,fat
143,62,fat
172,68,normal
186,68,normal
179,73,normal
161,52,normal
183,55,thin
165,74,fat
175,51,thin
155,44,thin
143,78,fat
173,43,thin
141,70,fat
170,54,normal
183,69,normal
168,60,normal
167,72,fat
164,52,normal
160,55,normal
150,74,fat
150,75,fat
184,58,thin
164,48,thin
187,55,thin
155,84,fat
141,81,fat
168,82,fat
189,42,thin
178,68,normal
160,45,thin
175,55,thin
182,46,thin
158,42,thin
159,80,fat
143,55,fat
151,67,fat
155,60,normal
143,53,fat
140,41,normal
171,74,fat
159,65,fat
187,54,thin
149,40,thin
148,72,fat
162,58,normal
149,62,fat
185,62,thin
147,56,fat
149,64,fat
141,85,fat
171,66,normal
156,67,fat
140,74,fat
148,40,thin
158,60,normal
157,41,thin
146,51,normal
153,50,normal
177,70,normal
181,62,normal
149,66,fat
157,60,normal
141,81,fat
148,44,normal
186,77,normal
184,46,thin
179,78,normal
142,58,fat
187,77,normal
147,64,fat
178,77,normal
150,65,fat
176,80,fat
166,50,thin
144,42,normal
179,83,fat
154,83,fat
152,55,normal
152,66,fat
145,58,fat
152,42,thin
187,84,normal
177,70,normal
153,78,fat
